outcome,classification,icc,term,Value,Std.Error,t-value,p-value
bucket_data_and_analytics_pct_posts,aug,0.565,Intercept,31.880152791122768,2.288221537072553,13.932284210517828,4.032495009279817e-44
bucket_data_and_analytics_pct_posts,aug,0.565,TIME,-0.004478635968074314,0.018025820936067857,-0.2484566990850893,0.8037810689460907
bucket_data_and_analytics_pct_posts,aug,0.565,TRANS,1.8778224815933238,0.9166417582962356,2.04858928212439,0.04050229356280742
bucket_data_and_analytics_pct_posts,aug,0.565,RECOV,-0.11664733048141729,0.05032081775814367,-2.318073029775826,0.020445352395324586
bucket_data_and_analytics_pct_posts,aug,0.565,Group Var,1.300646533259428,0.24871544100710868,5.229456313579877,1.700092682002694e-07
bucket_data_and_analytics_pct_posts,auto,0.508,Intercept,-1.016512551353322e-15,86566446.84023418,-1.1742569880792074e-23,1.0
bucket_data_and_analytics_pct_posts,auto,0.508,TIME,0.1531807698606716,0.04584581020884038,3.3412163328097098,0.0008341220304229945
bucket_data_and_analytics_pct_posts,auto,0.508,TRANS,-5.602447152251029,2.4381016658896324,-2.2978726566788867,0.021569037954745525
bucket_data_and_analytics_pct_posts,auto,0.508,RECOV,0.09297217906154444,0.12076520671711011,0.7698589816463426,0.441383547834856
bucket_data_and_analytics_pct_posts,auto,0.508,Group Var,0.0,,,
bucket_data_and_analytics_pct_posts,both,0.597,Intercept,39.44122407018806,3.1939081382747068,12.348891189930566,4.938740843504896e-35
bucket_data_and_analytics_pct_posts,both,0.597,TIME,-0.03266468476613469,0.02470697844496172,-1.3220833473789553,0.18614039833925877
bucket_data_and_analytics_pct_posts,both,0.597,TRANS,1.0702297300127537,1.170466410558114,0.9143617624212177,0.3605267869939519
bucket_data_and_analytics_pct_posts,both,0.597,RECOV,-0.07586365886015535,0.06466917524955679,-1.1731038561633007,0.24075416032637242
bucket_data_and_analytics_pct_posts,both,0.597,Group Var,1.4889118140669202,0.37896892147587785,3.9288493849796926,8.535327457004814e-05
bucket_development_and_infrastructure_pct_posts,aug,0.633,Intercept,33.228253249668114,2.741043493153397,12.122483037086402,8.028917558796139e-34
bucket_development_and_infrastructure_pct_posts,aug,0.633,TIME,0.031185468443570247,0.018916022062389168,1.6486271976588824,0.099224033274574
bucket_development_and_infrastructure_pct_posts,aug,0.633,TRANS,0.17681852446213372,0.9612906296794894,0.18393867473886438,0.8540615643486968
bucket_development_and_infrastructure_pct_posts,aug,0.633,RECOV,-0.03728341623073929,0.052810650603914044,-0.7059828993656829,0.480198772045238
bucket_development_and_infrastructure_pct_posts,aug,0.633,Group Var,1.7183927818251326,0.327556820325307,5.246090678614301,1.5536045839859777e-07
bucket_development_and_infrastructure_pct_posts,auto,0.871,Intercept,29.22011957517032,13.208773188702166,2.212175132219176,0.02695456640141982
bucket_development_and_infrastructure_pct_posts,auto,0.871,TIME,0.08812532224485196,0.0474366206639893,1.857748739503925,0.06320470358568334
bucket_development_and_infrastructure_pct_posts,auto,0.871,TRANS,-2.7907210549754438,2.522321368205726,-1.1064097898677543,0.2685491900622261
bucket_development_and_infrastructure_pct_posts,auto,0.871,RECOV,-0.01961677305622481,0.12491955937144732,-0.1570352405574414,0.8752170746941024
bucket_development_and_infrastructure_pct_posts,auto,0.871,Group Var,6.463491967566776,4.610773976261315,1.401823641940426,0.16096791672660604
bucket_development_and_infrastructure_pct_posts,both,0.727,Intercept,38.11858096751585,3.9874495302478183,9.559639734210453,1.1816732735420938e-21
bucket_development_and_infrastructure_pct_posts,both,0.727,TIME,0.016490807520656584,0.023400035146156156,0.7047343056390867,0.480975598066098
bucket_development_and_infrastructure_pct_posts,both,0.727,TRANS,-0.8314369357283757,1.1075450049042974,-0.7507026188973873,0.45283164656550845
bucket_development_and_infrastructure_pct_posts,both,0.727,RECOV,-0.0433370762253391,0.06126831281685982,-0.7073326199609922,0.47935979873188084
bucket_development_and_infrastructure_pct_posts,both,0.727,Group Var,2.6441372511610415,0.6705319304724401,3.9433427865218116,8.03536738597722e-05
bucket_domain_specific_and_industry_pct_posts,aug,0.564,Intercept,78.08320407569614,2.441727828564579,31.978668204637287,2.1589345978683968e-224
bucket_domain_specific_and_industry_pct_posts,aug,0.564,TIME,0.03901621025227255,0.019256003151819443,2.0261842473050296,0.04274590729165449
bucket_domain_specific_and_industry_pct_posts,aug,0.564,TRANS,-0.01305433088331208,0.9791831309967319,-0.013331858433900706,0.9893630310894411
bucket_domain_specific_and_industry_pct_posts,aug,0.564,RECOV,-0.011498115818638719,0.05375817707681975,-0.21388589501850216,0.8306360398623543
bucket_domain_specific_and_industry_pct_posts,aug,0.564,Group Var,1.297724443943055,0.24803496009193252,5.2320223062993305,1.6766551165856596e-07
bucket_domain_specific_and_industry_pct_posts,auto,0.77,Intercept,67.48435197213142,13.369249393592005,5.047729306663786,4.470919997212013e-07
bucket_domain_specific_and_industry_pct_posts,auto,0.77,TIME,0.5083074843242976,0.05759705361525073,8.825234146867999,1.0923103115072007e-18
bucket_domain_specific_and_industry_pct_posts,auto,0.77,TRANS,-3.62841537933536,3.0637854665281274,-1.1842915957973617,0.23629765448062678
bucket_domain_specific_and_industry_pct_posts,auto,0.77,RECOV,-0.4559832610495254,0.1517326206907263,-3.005176203862895,0.0026542703559443684
bucket_domain_specific_and_industry_pct_posts,auto,0.77,Group Var,4.465187962141609,3.187865366251588,1.4006827293939157,0.1613089694757911
bucket_domain_specific_and_industry_pct_posts,both,0.586,Intercept,73.16925054487125,3.597268514825646,20.340224879881575,5.6670009367727635e-92
bucket_domain_specific_and_industry_pct_posts,both,0.586,TIME,0.15849853902081043,0.02690220131365675,5.8916568637953635,3.823424727705784e-09
bucket_domain_specific_and_industry_pct_posts,both,0.586,TRANS,-4.607414478984311,1.2744223090575277,-3.6152964729498716,0.00030000409266556406
bucket_domain_specific_and_industry_pct_posts,both,0.586,RECOV,0.3855178350810701,0.07046013932212983,5.471431631983564,4.464145579304594e-08
bucket_domain_specific_and_industry_pct_posts,both,0.586,Group Var,1.598076339953443,0.4069819104820429,3.9266520176796758,8.61364598403033e-05
bucket_enterprise_and_operations_pct_posts,aug,0.46,Intercept,-5.0271771946432874e-17,38379771.69770116,-1.3098507292434991e-24,1.0
bucket_enterprise_and_operations_pct_posts,aug,0.46,TIME,-0.011507028548198527,0.019357028531196814,-0.5944625503678517,0.5522027829669955
bucket_enterprise_and_operations_pct_posts,aug,0.46,TRANS,1.039241250613141,0.9817467842498914,1.0585634374215735,0.28979864567660474
bucket_enterprise_and_operations_pct_posts,aug,0.46,RECOV,0.032837991770460956,0.05406192206790271,0.6074144335677868,0.5435759121585584
bucket_enterprise_and_operations_pct_posts,aug,0.46,Group Var,0.0,,,
bucket_enterprise_and_operations_pct_posts,auto,0.653,Intercept,67.73424511977746,9.841324926002052,6.8826347701227535,5.875553293694286e-12
bucket_enterprise_and_operations_pct_posts,auto,0.653,TIME,0.22790891812010963,0.06257513482042903,3.6421642362279614,0.00027035548837682814
bucket_enterprise_and_operations_pct_posts,auto,0.653,TRANS,-1.8546719835562342,3.328848021146164,-0.5571512943140153,0.577424063918029
bucket_enterprise_and_operations_pct_posts,auto,0.653,RECOV,-0.2298757305704555,0.16496691966808624,-1.3934656174278206,0.16347903520756368
bucket_enterprise_and_operations_pct_posts,auto,0.653,Group Var,2.0100881003107305,1.442722304787112,1.3932605697167335,0.1635410095819223
bucket_enterprise_and_operations_pct_posts,both,0.0,Intercept,1.2457192031034276e-16,62951144.28131702,1.9788666549674443e-24,1.0
bucket_enterprise_and_operations_pct_posts,both,0.0,TIME,0.05092192069131679,0.02698987220021425,1.8867047725743795,0.059200045406000136
bucket_enterprise_and_operations_pct_posts,both,0.0,TRANS,-1.917227177059455,1.275564313245843,-1.503042345376389,0.13282812469650687
bucket_enterprise_and_operations_pct_posts,both,0.0,RECOV,0.018484532023603385,0.0706840677677129,0.2615091718313184,0.7936998774475928
bucket_enterprise_and_operations_pct_posts,both,0.0,Group Var,0.0,,,
bucket_security_and_compliance_pct_posts,aug,0.71,Intercept,14.845588690130926,2.6083986538186714,5.691456966670766,1.2595990379721557e-08
bucket_security_and_compliance_pct_posts,aug,0.71,TIME,0.08933899865524052,0.014998407151579197,5.956565770774794,2.5759347260178404e-09
bucket_security_and_compliance_pct_posts,aug,0.71,TRANS,-2.4681302147260715,0.7616949522551607,-3.2403132086127715,0.0011939847097580676
bucket_security_and_compliance_pct_posts,aug,0.71,RECOV,-0.12523658538594806,0.04188116783849858,-2.9902839832184998,0.0027871819020372107
bucket_security_and_compliance_pct_posts,aug,0.71,Group Var,2.509555707874327,0.477293178973231,5.257891414398519,1.457165124598497e-07
bucket_security_and_compliance_pct_posts,auto,0.969,Intercept,21.83195940346414,17.146814166008983,1.2732370685361927,0.202933930422326
bucket_security_and_compliance_pct_posts,auto,0.969,TIME,-0.03286426414560069,0.027081802426414982,-1.213518348156385,0.22493170368955606
bucket_security_and_compliance_pct_posts,auto,0.969,TRANS,0.5926555426733268,1.4402262385101472,0.4115016980154477,0.6807046964222909
bucket_security_and_compliance_pct_posts,auto,0.969,RECOV,0.2460066008484629,0.07133415858081152,3.448650769038962,0.0005633948463374779
bucket_security_and_compliance_pct_posts,auto,0.969,Group Var,33.6902011371209,23.98213094106015,1.404804319512718,0.16007947428067726
bucket_security_and_compliance_pct_posts,both,0.709,Intercept,18.968378898861864,3.872799455303643,4.897846923853863,9.689246780159358e-07
bucket_security_and_compliance_pct_posts,both,0.709,TIME,0.06207010302802287,0.02360168428573717,2.629901420447892,0.008540963085065412
bucket_security_and_compliance_pct_posts,both,0.709,TRANS,-2.7718795668214544,1.1168688050774982,-2.4818309493648334,0.013070926948638184
bucket_security_and_compliance_pct_posts,both,0.709,RECOV,0.104748570851797,0.06180522560544774,1.6948173851915214,0.09011006843456988
bucket_security_and_compliance_pct_posts,both,0.709,Group Var,2.4473634099174886,0.621312659423805,3.9390206730812998,8.181488118554757e-05
